document_name,page_number,detection_type
F1985021.json,10,Deux Colonnes
F1985021.json,18,Deux Colonnes
F1985022.json,6,Deux Colonnes
F1985022.json,7,Deux Colonnes
F1985022.json,9,Deux Colonnes
F1985022.json,17,Deux Colonnes
F1985022.json,18,Deux Colonnes
F1985022.json,21,Deux Colonnes
F1985022.json,23,Deux Colonnes
F1985022.json,27,Deux Colonnes
F1985022.json,28,Deux Colonnes
F1985022.json,29,Deux Colonnes
F1985022.json,33,Deux Colonnes
F1985022.json,35,Deux Colonnes
F1985022.json,36,Deux Colonnes
F1985022.json,37,Deux Colonnes
F1985023.json,5,Deux Colonnes
F1985023.json,7,Deux Colonnes
F1985025.json,19,Deux Colonnes
F1985025.json,31,Deux Colonnes
F1985026.json,5,Deux Colonnes
F1985026.json,17,Deux Colonnes
F1985027.json,3,Ligne Horizontale (3+ layouts)
F1985027.json,10,Deux Colonnes
F1985028.json,7,Deux Colonnes
F1985030.json,8,Deux Colonnes
F1985033.json,10,Deux Colonnes
F1985033.json,12,Deux Colonnes
F1985033.json,14,Deux Colonnes
F1985033.json,15,Deux Colonnes
F1985033.json,18,Deux Colonnes
F1985033.json,19,Deux Colonnes
F1985033.json,20,Deux Colonnes
F1985033.json,22,Deux Colonnes
F1985033.json,23,Deux Colonnes
F1985033.json,25,Deux Colonnes
F1985033.json,27,Deux Colonnes
F1985033.json,30,Deux Colonnes
F1985035.json,29,Deux Colonnes
F1985036.json,34,Deux Colonnes
F1985037.json,19,Deux Colonnes
F1985038.json,15,Deux Colonnes
F1985039.json,6,Deux Colonnes
F1985040.json,11,Deux Colonnes
F1985040.json,12,Deux Colonnes
F1985040.json,26,Deux Colonnes
F1985040.json,29,Deux Colonnes
F1985041.json,11,Deux Colonnes
F1985042.json,4,Deux Colonnes
F1985042.json,9,Deux Colonnes
F1985043.json,6,Deux Colonnes
F1985043.json,9,Deux Colonnes
F1985043.json,11,Deux Colonnes
F1985044.json,5,Deux Colonnes
F1985045.json,12,Deux Colonnes
F1985046.json,14,Deux Colonnes
F1985047.json,17,Deux Colonnes
F1985047.json,19,Deux Colonnes
F1985048.json,9,Deux Colonnes
F1985050.json,5,Deux Colonnes
F1985050.json,6,Deux Colonnes
F1985051.json,13,Deux Colonnes
F1985051.json,14,Deux Colonnes
F1985051.json,17,Deux Colonnes
F1985051.json,20,Deux Colonnes
F1985052.json,7,Deux Colonnes
F1985053.json,5,Deux Colonnes
F1985053.json,8,Deux Colonnes
F1985053.json,19,Deux Colonnes
F1985053.json,27,Deux Colonnes
F1985054.json,3,Deux Colonnes
F1985054.json,17,Deux Colonnes
F1985056.json,4,Deux Colonnes
F1985056.json,18,Deux Colonnes
F1986003.json,7,Ligne Horizontale (3+ layouts)
F1986003.json,8,Ligne Horizontale (3+ layouts)
F1986004.json,12,Deux Colonnes
F1986008.json,5,Deux Colonnes
F1986008.json,7,Deux Colonnes
F1986012.json,12,Deux Colonnes
F1986012.json,20,Deux Colonnes
F1986012.json,22,Deux Colonnes
F1986013.json,13,Deux Colonnes
F1986013.json,16,Deux Colonnes
F1986014.json,20,Deux Colonnes
F1986014.json,21,Deux Colonnes
F1986014.json,26,Deux Colonnes
F1986015.json,11,Deux Colonnes
F1986016.json,1,Deux Colonnes
F1986016.json,20,Deux Colonnes
F1986016.json,24,Deux Colonnes
F1986018.json,16,Deux Colonnes
F1986019.json,3,Deux Colonnes
F1986021.json,8,Deux Colonnes
F1986022.json,11,Deux Colonnes
F1986023.json,21,Deux Colonnes
F1986024.json,13,Deux Colonnes
F1986024.json,19,Deux Colonnes
F1986025.json,36,Deux Colonnes
F1986026.json,5,Deux Colonnes
F1986027.json,5,Deux Colonnes
F1986028.json,9,Deux Colonnes
F1986029.json,2,Deux Colonnes
F1986034.json,3,Deux Colonnes
F1986034.json,28,Deux Colonnes
F1986036.json,17,Deux Colonnes
F1986037.json,7,Deux Colonnes
F1986037.json,8,Deux Colonnes
F1986040.json,14,Deux Colonnes
F1986042.json,9,Deux Colonnes
F1986043.json,11,Deux Colonnes
F1986043.json,13,Deux Colonnes
F1986043.json,14,Deux Colonnes
F1986043.json,15,Deux Colonnes
F1986044.json,16,Deux Colonnes
F1986045.json,18,Ligne Horizontale (3+ layouts)
F1986045.json,19,Ligne Horizontale (3+ layouts)
F1986045.json,20,Ligne Horizontale (3+ layouts)
F1986048.json,10,Deux Colonnes
F1986048.json,15,Ligne Horizontale (3+ layouts)
F1986048.json,17,Deux Colonnes
F1986049.json,9,Deux Colonnes
F1986049.json,16,Deux Colonnes
F1986050.json,11,Deux Colonnes
F1986050.json,12,Deux Colonnes
F1986050.json,13,Deux Colonnes
F1986050.json,43,Deux Colonnes
F1986051.json,5,Deux Colonnes
F1986051.json,6,Deux Colonnes
F1986051.json,8,Deux Colonnes
F1986051.json,10,Deux Colonnes
F1986051.json,12,Deux Colonnes
F1986051.json,31,Deux Colonnes
F1986051.json,34,Ligne Horizontale (3+ layouts)
F1986052.json,22,Deux Colonnes
F1986052.json,27,Deux Colonnes
F1986053.json,14,Deux Colonnes
F1986053.json,31,Deux Colonnes
F1986054.json,17,Deux Colonnes
F1986054.json,18,Deux Colonnes
F1986055.json,3,Deux Colonnes
F1986055.json,10,Deux Colonnes
F1986055.json,11,Deux Colonnes
F1986055.json,16,Deux Colonnes
F1987001.json,8,Deux Colonnes
F1987001.json,13,Deux Colonnes
F1987001.json,14,Deux Colonnes
F1987001.json,15,Deux Colonnes
F1987001.json,17,Deux Colonnes
F1987001.json,18,Deux Colonnes
F1987002.json,18,Deux Colonnes
F1987002.json,20,Deux Colonnes
F1987002.json,22,Deux Colonnes
F1987003.json,14,Deux Colonnes
F1987003.json,16,Deux Colonnes
F1987003.json,17,Deux Colonnes
F1987003.json,18,Deux Colonnes
F1987006.json,13,Deux Colonnes
F1987010.json,7,Deux Colonnes
F1987014.json,21,Deux Colonnes
F1987015.json,12,Deux Colonnes
F1987015.json,17,Deux Colonnes
F1987015.json,18,Deux Colonnes
F1987016.json,12,Deux Colonnes
F1987017.json,7,Deux Colonnes
F1987017.json,22,Deux Colonnes
F1987020.json,13,Deux Colonnes
F1987025.json,37,Deux Colonnes
F1987026.json,8,Deux Colonnes
F1987026.json,11,Deux Colonnes
F1987031.json,10,Deux Colonnes
F1987034.json,20,Deux Colonnes
F1987037.json,18,Deux Colonnes
F1987037.json,19,Deux Colonnes
F1987037.json,20,Deux Colonnes
F1987038.json,6,Deux Colonnes
F1987038.json,8,Deux Colonnes
F1987041.json,19,Ligne Horizontale (3+ layouts)
F1987043.json,13,Deux Colonnes
F1987043.json,16,Ligne Horizontale (3+ layouts)
F1987045.json,11,Deux Colonnes
F1987046.json,16,Ligne Horizontale (3+ layouts)
F1987046.json,17,Ligne Horizontale (3+ layouts)
F1987046.json,18,Ligne Horizontale (3+ layouts)
F1987047.json,7,Deux Colonnes
F1987048.json,12,Deux Colonnes
F1987048.json,29,Deux Colonnes
F1987050.json,22,Deux Colonnes
F1987051.json,31,Ligne Horizontale (3+ layouts)
F1987051.json,31,Layouts Imbriqués
F1987051.json,38,Ligne Horizontale (3+ layouts)
F1987051.json,38,Layouts Imbriqués
F1987054.json,19,Deux Colonnes
F1987054.json,20,Deux Colonnes
F1988001.json,8,Deux Colonnes
F1988005.json,20,Deux Colonnes
F1988005.json,31,Deux Colonnes
F1988006.json,26,Deux Colonnes
F1988006.json,32,Deux Colonnes
F1988006.json,35,Deux Colonnes
F1988006.json,43,Deux Colonnes
F1988006.json,44,Deux Colonnes
F1988009.json,23,Ligne Horizontale (3+ layouts)
F1988011.json,16,Deux Colonnes
F1988014.json,8,Deux Colonnes
F1988023.json,5,Ligne Horizontale (3+ layouts)
F1988032.json,5,Deux Colonnes
F1988033.json,9,Deux Colonnes
F1988033.json,10,Deux Colonnes
F1988042.json,17,Deux Colonnes
F1988043.json,14,Deux Colonnes
F1988043.json,26,Deux Colonnes
F1988044.json,19,Deux Colonnes
F1988047.json,8,Deux Colonnes
F1989002.json,6,Deux Colonnes
F1989023.json,4,Deux Colonnes
F1989023.json,12,Deux Colonnes
F1989024.json,9,Deux Colonnes
F1989025.json,18,Deux Colonnes
F1989027.json,12,Deux Colonnes
F1989030.json,11,Deux Colonnes
F1989031.json,20,Deux Colonnes
F1989038.json,8,Deux Colonnes
F1989046.json,20,Deux Colonnes
F1990004.json,22,Ligne Horizontale (3+ layouts)
F1990004.json,23,Ligne Horizontale (3+ layouts)
F1990008.json,25,Deux Colonnes
F1990016.json,34,Deux Colonnes
F1990019.json,9,Deux Colonnes
F1990019.json,24,Deux Colonnes
F1990021.json,17,Ligne Horizontale (3+ layouts)
F1990022.json,22,Deux Colonnes
F1990026.json,15,Deux Colonnes
F1990028.json,12,Deux Colonnes
F1990028.json,18,Deux Colonnes
F1990029.json,15,Deux Colonnes
F1990029.json,17,Deux Colonnes
F1990029.json,19,Deux Colonnes
F1990029.json,21,Deux Colonnes
F1990030.json,26,Deux Colonnes
F1990031.json,13,Deux Colonnes
F1990035.json,16,Deux Colonnes
F1990038.json,11,Deux Colonnes
F1990039.json,12,Deux Colonnes
F1990040.json,13,Deux Colonnes
F1990040.json,14,Deux Colonnes
F1990050.json,6,Deux Colonnes
F1990054.json,8,Deux Colonnes
F1990055.json,13,Deux Colonnes
F1990056.json,16,Deux Colonnes
F1991008.json,32,Ligne Horizontale (3+ layouts)
F1991008.json,33,Ligne Horizontale (3+ layouts)
F1991009.json,22,Deux Colonnes
F1991012.json,14,Deux Colonnes
F1991016.json,14,Deux Colonnes
F1991016.json,19,Deux Colonnes
F1991017.json,9,Deux Colonnes
F1991017.json,13,Deux Colonnes
F1991020.json,21,Deux Colonnes
F1991023.json,29,Ligne Horizontale (3+ layouts)
F1991024.json,14,Deux Colonnes
F1991024.json,15,Deux Colonnes
F1991024.json,17,Deux Colonnes
F1991024.json,18,Deux Colonnes
F1991026.json,35,Deux Colonnes
F1991028.json,12,Deux Colonnes
F1991028.json,13,Deux Colonnes
F1991030.json,2,Deux Colonnes
F1991030.json,4,Deux Colonnes
F1991032.json,10,Deux Colonnes
F1991032.json,19,Deux Colonnes
F1991035.json,49,Deux Colonnes
F1991046.json,19,Deux Colonnes
F1991053.json,19,Deux Colonnes
F1991054.json,19,Deux Colonnes
F1991055.json,9,Deux Colonnes
F1991058.json,11,Deux Colonnes
F1991059.json,9,Deux Colonnes
F1991061.json,3,Deux Colonnes
F1991061.json,4,Deux Colonnes
F1991064.json,21,Deux Colonnes
F1991066.json,34,Deux Colonnes
F1991066.json,35,Deux Colonnes
F1991067.json,32,Deux Colonnes
F1991067.json,35,Deux Colonnes
F1991068.json,28,Deux Colonnes
F1991068.json,32,Deux Colonnes
F1991068.json,35,Ligne Horizontale (3+ layouts)
F1991068.json,36,Ligne Horizontale (3+ layouts)
F1991070.json,13,Deux Colonnes
F1992002.json,24,Deux Colonnes
F1992002.json,26,Deux Colonnes
F1992004.json,10,Deux Colonnes
F1992005.json,16,Deux Colonnes
F1992012.json,6,Deux Colonnes
F1992012.json,9,Deux Colonnes
F1992013.json,13,Deux Colonnes
F1992015.json,9,Deux Colonnes
F1992015.json,11,Deux Colonnes
F1992016.json,12,Deux Colonnes
F1992031.json,16,Deux Colonnes
F1992034.json,10,Deux Colonnes
F1992037.json,11,Deux Colonnes
F1992038.json,4,Deux Colonnes
F1992039.json,12,Deux Colonnes
F1992039.json,13,Deux Colonnes
F1992041.json,14,Deux Colonnes
F1992052.json,27,Deux Colonnes
F1992053.json,25,Deux Colonnes
F1992056.json,9,Deux Colonnes
F1992056.json,14,Deux Colonnes
F1992066.json,5,Deux Colonnes
F1992068.json,20,Deux Colonnes
F1992069.json,7,Deux Colonnes
F1992075.json,6,Deux Colonnes
F1992085.json,5,Ligne Horizontale (3+ layouts)
F1992085.json,6,Ligne Horizontale (3+ layouts)
F1992085.json,7,Ligne Horizontale (3+ layouts)
F1992088.json,2,Deux Colonnes
F1992089.json,12,Deux Colonnes
F1992089.json,14,Deux Colonnes
F1992091.json,12,Deux Colonnes
F1992092.json,12,Deux Colonnes
F1993003.json,8,Deux Colonnes
F1993005.json,1,Deux Colonnes
F1993006.json,2,Deux Colonnes
F1993007.json,4,Deux Colonnes
F1993007.json,5,Deux Colonnes
F1993015.json,2,Deux Colonnes
F1993016.json,5,Ligne Horizontale (3+ layouts)
F1993016.json,6,Ligne Horizontale (3+ layouts)
F1993018.json,1,Deux Colonnes
F1993021.json,1,Deux Colonnes
F1993022.json,24,Ligne Horizontale (3+ layouts)
F1993028.json,2,Deux Colonnes
F1993028.json,4,Deux Colonnes
F1993029.json,8,Deux Colonnes
F1993032.json,10,Deux Colonnes
F1993042.json,18,Deux Colonnes
F1993045.json,8,Deux Colonnes
F1993046.json,13,Deux Colonnes
F1993047.json,21,Deux Colonnes
F1993047.json,22,Deux Colonnes
F1993048.json,11,Deux Colonnes
F1993048.json,12,Deux Colonnes
F1993049.json,17,Deux Colonnes
F1993050.json,1,Deux Colonnes
F1993050.json,12,Deux Colonnes
F1993050.json,14,Deux Colonnes
F1993051.json,27,Deux Colonnes
F1993069.json,17,Deux Colonnes
F1993074.json,2,Deux Colonnes
F1993076.json,8,Deux Colonnes
F1993079.json,14,Deux Colonnes
F1993080.json,3,Deux Colonnes
F1993080.json,11,Deux Colonnes
F1993081.json,1,Deux Colonnes
F1993083.json,20,Deux Colonnes
F1994005.json,12,Deux Colonnes
F1994015.json,7,Deux Colonnes
F1994025.json,9,Ligne Horizontale (3+ layouts)
F1994025.json,10,Ligne Horizontale (3+ layouts)
F1994025.json,11,Ligne Horizontale (3+ layouts)
F1994028.json,1,Deux Colonnes
F1994040.json,1,Deux Colonnes
F1994051.json,2,Deux Colonnes
F1994052.json,15,Deux Colonnes
F1994054.json,24,Deux Colonnes
F1994058.json,18,Deux Colonnes
F1994060.json,13,Ligne Horizontale (3+ layouts)
F1994069.json,1,Deux Colonnes
F1994070.json,16,Deux Colonnes
F1994079.json,12,Deux Colonnes
F1994082.json,1,Deux Colonnes
F1994082.json,13,Deux Colonnes
F1994083.json,12,Deux Colonnes
F1994084.json,13,Deux Colonnes
F1994084.json,14,Ligne Horizontale (3+ layouts)
F1994084.json,15,Ligne Horizontale (3+ layouts)
F1994084.json,16,Ligne Horizontale (3+ layouts)
F1994084.json,17,Ligne Horizontale (3+ layouts)
F1994084.json,18,Ligne Horizontale (3+ layouts)
F1995007.json,25,Deux Colonnes
F1995009.json,1,Deux Colonnes
F1995009.json,24,Deux Colonnes
F1995011.json,1,Deux Colonnes
F1995012.json,20,Deux Colonnes
F1995016.json,16,Deux Colonnes
F1995017.json,3,Deux Colonnes
F1995018.json,18,Deux Colonnes
F1995021.json,9,Deux Colonnes
F1995023.json,10,Deux Colonnes
F1995025.json,10,Ligne Horizontale (3+ layouts)
F1995025.json,18,Ligne Horizontale (3+ layouts)
F1995034.json,1,Deux Colonnes
F1995034.json,15,Deux Colonnes
F1995035.json,1,Deux Colonnes
F1995047.json,15,Deux Colonnes
F1995061.json,15,Deux Colonnes
F1995061.json,16,Deux Colonnes
F1995063.json,17,Ligne Horizontale (3+ layouts)
F1995064.json,8,Deux Colonnes
F1995082.json,18,Deux Colonnes
F1996002.json,56,Deux Colonnes
F1996002.json,106,Deux Colonnes
F1996006.json,1,Deux Colonnes
F1996006.json,14,Ligne Horizontale (3+ layouts)
F1996006.json,15,Ligne Horizontale (3+ layouts)
F1996006.json,16,Ligne Horizontale (3+ layouts)
F1996006.json,17,Ligne Horizontale (3+ layouts)
F1996008.json,1,Deux Colonnes
F1996011.json,2,Deux Colonnes
F1996011.json,10,Deux Colonnes
F1996018.json,15,Deux Colonnes
F1996019.json,11,Deux Colonnes
F1996021.json,3,Deux Colonnes
F1996028.json,1,Deux Colonnes
F1996029.json,2,Deux Colonnes
F1996034.json,17,Ligne Horizontale (3+ layouts)
F1996034.json,18,Ligne Horizontale (3+ layouts)
F1996041.json,18,Deux Colonnes
F1996044.json,22,Deux Colonnes
F1996045.json,37,Deux Colonnes
F1996046.json,25,Deux Colonnes
F1996050.json,17,Deux Colonnes
F1996051.json,20,Deux Colonnes
F1996051.json,22,Deux Colonnes
F1996055.json,15,Deux Colonnes
F1996056.json,2,Deux Colonnes
F1996062.json,1,Deux Colonnes
F1996066.json,1,Deux Colonnes
F1996067.json,1,Deux Colonnes
F1996085.json,1,Deux Colonnes
F1997005.json,15,Ligne Horizontale (3+ layouts)
F1997005.json,16,Ligne Horizontale (3+ layouts)
F1997005.json,17,Ligne Horizontale (3+ layouts)
F1997010.json,2,Deux Colonnes
F1997014.json,19,Ligne Horizontale (3+ layouts)
F1997016.json,17,Deux Colonnes
F1997016.json,33,Deux Colonnes
F1997018.json,3,Deux Colonnes
F1997018.json,29,Deux Colonnes
F1997029.json,20,Ligne Horizontale (3+ layouts)
F1997030.json,2,Deux Colonnes
F1997048.json,20,Deux Colonnes
F1997057.json,2,Deux Colonnes
F1997060.json,2,Deux Colonnes
F1997070.json,2,Deux Colonnes
F1997071.json,2,Deux Colonnes
F1997071.json,36,Ligne Horizontale (3+ layouts)
F1997071.json,37,Ligne Horizontale (3+ layouts)
F1997075.json,24,Ligne Horizontale (3+ layouts)
F1997075.json,26,Ligne Horizontale (3+ layouts)
F1997075.json,27,Ligne Horizontale (3+ layouts)
F1997075.json,28,Ligne Horizontale (3+ layouts)
F1997077.json,21,Ligne Horizontale (3+ layouts)
F1997077.json,22,Ligne Horizontale (3+ layouts)
F1997077.json,23,Ligne Horizontale (3+ layouts)
F1997077.json,26,Deux Colonnes
F1997078.json,9,Deux Colonnes
F1997079.json,29,Ligne Horizontale (3+ layouts)
F1997081.json,34,Ligne Horizontale (3+ layouts)
F1997081.json,35,Ligne Horizontale (3+ layouts)
F1997081.json,36,Ligne Horizontale (3+ layouts)
F1997081.json,37,Ligne Horizontale (3+ layouts)
F1997081.json,38,Ligne Horizontale (3+ layouts)
F1997081.json,39,Ligne Horizontale (3+ layouts)
F1997083.json,18,Deux Colonnes
F1997084.json,20,Deux Colonnes
F1997088.json,1,Deux Colonnes
F1998015.json,6,Deux Colonnes
F1998020.json,22,Ligne Horizontale (3+ layouts)
F1998022.json,4,Deux Colonnes
F1998024.json,11,Deux Colonnes
F1998026.json,16,Deux Colonnes
F1998033.json,15,Deux Colonnes
F1998034.json,15,Deux Colonnes
F1998038.json,10,Deux Colonnes
F1998066.json,12,Ligne Horizontale (3+ layouts)
F1998066.json,16,Ligne Horizontale (3+ layouts)
F1998066.json,19,Ligne Horizontale (3+ layouts)
F1998085.json,11,Deux Colonnes
F1998085.json,12,Ligne Horizontale (3+ layouts)
F1998085.json,13,Ligne Horizontale (3+ layouts)
F1998085.json,14,Ligne Horizontale (3+ layouts)
F1998091.json,8,Deux Colonnes
F1999011.json,8,Deux Colonnes
F1999029.json,1,Deux Colonnes
F1999031.json,15,Ligne Horizontale (3+ layouts)
F1999034.json,1,Deux Colonnes
F1999063.json,5,Ligne Horizontale (3+ layouts)
F1999063.json,6,Ligne Horizontale (3+ layouts)
F1999063.json,16,Ligne Horizontale (3+ layouts)
F1999077.json,8,Ligne Horizontale (3+ layouts)
F1999077.json,9,Ligne Horizontale (3+ layouts)
F1999078.json,13,Ligne Horizontale (3+ layouts)
F1999078.json,14,Ligne Horizontale (3+ layouts)
F1999078.json,15,Ligne Horizontale (3+ layouts)
F1999078.json,16,Ligne Horizontale (3+ layouts)
F1999078.json,17,Ligne Horizontale (3+ layouts)
F1999078.json,18,Ligne Horizontale (3+ layouts)
F1999080.json,11,Ligne Horizontale (3+ layouts)
F1999080.json,14,Ligne Horizontale (3+ layouts)
F1999086.json,18,Ligne Horizontale (3+ layouts)
F1999086.json,19,Ligne Horizontale (3+ layouts)
F1999086.json,20,Ligne Horizontale (3+ layouts)
F1999091.json,6,Ligne Horizontale (3+ layouts)
F2000001.json,9,Deux Colonnes
F2000001.json,14,Deux Colonnes
F2000010.json,14,Ligne Horizontale (3+ layouts)
F2000027.json,4,Ligne Horizontale (3+ layouts)
F2000032.json,5,Deux Colonnes
F2000067.json,13,Ligne Horizontale (3+ layouts)
F2000067.json,14,Ligne Horizontale (3+ layouts)
F2000067.json,15,Ligne Horizontale (3+ layouts)
F2000067.json,17,Ligne Horizontale (3+ layouts)
F2000072.json,21,Ligne Horizontale (3+ layouts)
F2000072.json,22,Ligne Horizontale (3+ layouts)
F2000074.json,15,Ligne Horizontale (3+ layouts)
F2000074.json,16,Ligne Horizontale (3+ layouts)
F2001001.json,22,Deux Colonnes
F2001008.json,9,Ligne Horizontale (3+ layouts)
F2001008.json,10,Ligne Horizontale (3+ layouts)
F2001008.json,11,Ligne Horizontale (3+ layouts)
F2001008.json,12,Ligne Horizontale (3+ layouts)
F2001008.json,13,Ligne Horizontale (3+ layouts)
F2001008.json,14,Ligne Horizontale (3+ layouts)
F2001010.json,8,Ligne Horizontale (3+ layouts)
F2001025.json,17,Ligne Horizontale (3+ layouts)
F2001044.json,22,Ligne Horizontale (3+ layouts)
F2001051.json,13,Deux Colonnes
F2001055.json,19,Deux Colonnes
F2001063.json,3,Ligne Horizontale (3+ layouts)
F2001076.json,2,Ligne Horizontale (3+ layouts)
F2002002.json,13,Ligne Horizontale (3+ layouts)
F2002002.json,14,Ligne Horizontale (3+ layouts)
F2002002.json,15,Ligne Horizontale (3+ layouts)
F2002002.json,16,Ligne Horizontale (3+ layouts)
F2002002.json,17,Ligne Horizontale (3+ layouts)
F2002002.json,18,Ligne Horizontale (3+ layouts)
F2002002.json,19,Ligne Horizontale (3+ layouts)
F2002007.json,5,Deux Colonnes
F2002032.json,4,Deux Colonnes
F2002032.json,5,Deux Colonnes
F2002035.json,13,Ligne Horizontale (3+ layouts)
F2002038.json,29,Deux Colonnes
F2002041.json,6,Deux Colonnes
F2002041.json,8,Deux Colonnes
F2002044.json,19,Deux Colonnes
F2002048.json,13,Deux Colonnes
F2002051.json,10,Deux Colonnes
F2002055.json,16,Ligne Horizontale (3+ layouts)
F2002055.json,19,Ligne Horizontale (3+ layouts)
F2002056.json,12,Deux Colonnes
F2002057.json,16,Deux Colonnes
F2002060.json,14,Ligne Horizontale (3+ layouts)
F2002063.json,15,Ligne Horizontale (3+ layouts)
F2002064.json,9,Ligne Horizontale (3+ layouts)
F2002065.json,10,Ligne Horizontale (3+ layouts)
F2002067.json,29,Deux Colonnes
F2002070.json,11,Ligne Horizontale (3+ layouts)
F2002074.json,15,Deux Colonnes
F2002083.json,16,Ligne Horizontale (3+ layouts)
F2002083.json,17,Ligne Horizontale (3+ layouts)
F2002083.json,18,Ligne Horizontale (3+ layouts)
F2002083.json,19,Ligne Horizontale (3+ layouts)
F2002083.json,20,Ligne Horizontale (3+ layouts)
F2002083.json,21,Ligne Horizontale (3+ layouts)
F2002083.json,22,Ligne Horizontale (3+ layouts)
F2002083.json,23,Ligne Horizontale (3+ layouts)
F2003005.json,6,Deux Colonnes
F2003005.json,15,Deux Colonnes
F2003006.json,18,Deux Colonnes
F2003007.json,12,Deux Colonnes
F2003010.json,19,Deux Colonnes
F2003018.json,19,Ligne Horizontale (3+ layouts)
F2003050.json,20,Deux Colonnes
F2003064.json,17,Ligne Horizontale (3+ layouts)
F2003066.json,14,Ligne Horizontale (3+ layouts)
F2003071.json,20,Ligne Horizontale (3+ layouts)
F2003072.json,17,Ligne Horizontale (3+ layouts)
F2003077.json,24,Ligne Horizontale (3+ layouts)
F2003077.json,25,Ligne Horizontale (3+ layouts)
F2003081.json,12,Deux Colonnes
F2004003.json,15,Ligne Horizontale (3+ layouts)
F2004003.json,16,Ligne Horizontale (3+ layouts)
F2004003.json,17,Ligne Horizontale (3+ layouts)
F2004003.json,18,Ligne Horizontale (3+ layouts)
F2004003.json,19,Ligne Horizontale (3+ layouts)
F2004003.json,20,Ligne Horizontale (3+ layouts)
F2004010.json,4,Deux Colonnes
F2004010.json,10,Ligne Horizontale (3+ layouts)
